date,name,close,per,pbr,dividendYield
2010-06-18,코스피,1711.95,15.28,1.27,1.29
2010-06-21,코스피,1739.68,15.53,1.29,1.27
2010-06-22,코스피,1731.48,15.46,1.29,1.28
2010-06-23,코스피,1725.82,15.4,1.28,1.28
2010-06-24,코스피,1739.87,15.57,1.29,1.27
2010-06-25,코스피,1729.84,15.48,1.28,1.28
2010-06-28,코스피,1732.03,15.5,1.29,1.28
2010-06-29,코스피,1707.76,15.25,1.27,1.29
2010-06-30,코스피,1698.29,15.17,1.26,1.3
2010-07-01,코스피,1686.24,15.06,1.25,1.31
2010-07-02,코스피,1671.82,14.93,1.24,1.32
2010-07-05,코스피,1675.37,14.96,1.24,1.32
2010-07-06,코스피,1684.94,15.05,1.25,1.31
2010-07-07,코스피,1675.65,14.97,1.24,1.32
2010-07-08,코스피,1698.64,15.17,1.26,1.3
2010-07-09,코스피,1723.01,14.71,1.26,1.34
2010-07-12,코스피,1734.05,14.81,1.27,1.33
2010-07-13,코스피,1735.08,14.81,1.27,1.33
2010-07-14,코스피,1758.01,15.02,1.29,1.31
2010-07-15,코스피,1751.29,14.96,1.28,1.31
2010-07-16,코스피,1738.45,14.85,1.27,1.32
2010-07-19,코스피,1731.95,14.79,1.27,1.33
2010-07-20,코스피,1736.77,14.82,1.27,1.33
2010-07-21,코스피,1748.78,14.92,1.28,1.32
2010-07-22,코스피,1735.53,14.81,1.27,1.33
2010-07-23,코스피,1758.06,15.0,1.29,1.31
2010-07-26,코스피,1769.07,15.09,1.29,1.3
2010-07-27,코스피,1768.31,15.1,1.29,1.3
2010-07-28,코스피,1773.47,15.14,1.3,1.3
2010-07-29,코스피,1770.88,15.12,1.3,1.3
2010-07-30,코스피,1759.33,15.01,1.29,1.31
2010-08-02,코스피,1782.27,15.23,1.31,1.29
2010-08-03,코스피,1790.6,15.3,1.31,1.28
2010-08-04,코스피,1789.26,15.28,1.31,1.29
2010-08-05,코스피,1783.86,15.23,1.31,1.29
2010-08-06,코스피,1783.83,15.24,1.31,1.29
2010-08-09,코스피,1790.17,15.29,1.31,1.29
2010-08-10,코스피,1781.13,15.21,1.3,1.29
2010-08-11,코스피,1758.19,15.02,1.29,1.31
2010-08-12,코스피,1721.75,14.7,1.26,1.34
2010-08-13,코스피,1746.24,14.91,1.28,1.32
2010-08-16,코스피,1743.31,14.89,1.28,1.32
2010-08-17,코스피,1755.03,14.98,1.28,1.31
2010-08-18,코스피,1761.99,15.03,1.29,1.31
2010-08-19,코스피,1779.64,15.2,1.3,1.29
2010-08-20,코스피,1775.54,15.17,1.3,1.3
2010-08-23,코스피,1767.71,15.1,1.29,1.3
2010-08-24,코스피,1760.53,15.04,1.29,1.31
2010-08-25,코스피,1734.79,14.82,1.27,1.33
2010-08-26,코스피,1729.76,14.78,1.27,1.33
2010-08-27,코스피,1729.56,14.78,1.27,1.33
2010-08-30,코스피,1760.13,15.1,1.29,1.31
2010-08-31,코스피,1742.75,14.94,1.28,1.32
2010-09-01,코스피,1764.69,15.13,1.29,1.3
2010-09-02,코스피,1775.73,15.23,1.3,1.3
2010-09-03,코스피,1780.02,15.27,1.3,1.29
2010-09-06,코스피,1792.42,15.37,1.31,1.28
2010-09-07,코스피,1787.74,15.34,1.31,1.29
2010-09-08,코스피,1779.22,15.3,1.3,1.29
2010-09-09,코스피,1784.36,15.35,1.31,1.29
2010-09-10,코스피,1802.58,15.5,1.32,1.28
2010-09-13,코스피,1818.86,15.64,1.33,1.26
2010-09-14,코스피,1815.25,15.61,1.33,1.27
2010-09-15,코스피,1823.88,15.69,1.33,1.26
2010-09-16,코스피,1811.85,15.58,1.33,1.27
2010-09-17,코스피,1827.35,15.71,1.34,1.26
2010-09-20,코스피,1832.63,15.76,1.34,1.26
2010-09-24,코스피,1846.6,15.88,1.35,1.25
2010-09-27,코스피,1860.83,16.0,1.36,1.24
2010-09-28,코스피,1855.97,15.96,1.36,1.24
2010-09-29,코스피,1866.45,16.06,1.37,1.23
2010-09-30,코스피,1872.81,16.11,1.37,1.23
2010-10-01,코스피,1876.73,16.15,1.37,1.23
2010-10-04,코스피,1879.29,16.17,1.38,1.22
2010-10-05,코스피,1878.94,16.17,1.38,1.22
2010-10-06,코스피,1903.95,16.39,1.39,1.21
2010-10-07,코스피,1900.85,16.36,1.39,1.21
2010-10-08,코스피,1897.07,16.33,1.39,1.21
2010-10-11,코스피,1889.91,16.29,1.39,1.22
2010-10-12,코스피,1868.04,16.09,1.37,1.23
2010-10-13,코스피,1876.15,16.16,1.38,1.23
2010-10-14,코스피,1899.76,16.36,1.39,1.21
2010-10-15,코스피,1902.29,16.38,1.39,1.21
2010-10-18,코스피,1875.42,16.15,1.37,1.23
2010-10-19,코스피,1857.32,16.0,1.36,1.24
2010-10-20,코스피,1870.44,16.12,1.37,1.23
2010-10-21,코스피,1874.69,16.15,1.37,1.23
2010-10-22,코스피,1897.31,16.35,1.39,1.21
2010-10-25,코스피,1915.71,16.51,1.4,1.2
2010-10-26,코스피,1919.41,16.54,1.41,1.2
2010-10-27,코스피,1909.54,16.45,1.4,1.2
2010-10-28,코스피,1907.87,16.44,1.4,1.21
2010-10-29,코스피,1882.95,16.22,1.38,1.22
2010-11-01,코스피,1914.74,16.5,1.4,1.2
2010-11-02,코스피,1918.04,16.54,1.41,1.2
2010-11-03,코스피,1935.97,16.69,1.42,1.19
2010-11-04,코스피,1942.5,16.75,1.42,1.18
2010-11-05,코스피,1938.96,16.72,1.42,1.19
2010-11-08,코스피,1942.41,16.75,1.42,1.18
2010-11-09,코스피,1947.46,16.84,1.43,1.18
2010-11-10,코스피,1967.85,17.01,1.44,1.17
2010-11-11,코스피,1914.73,16.55,1.4,1.2
2010-11-12,코스피,1913.12,16.54,1.4,1.2
2010-11-15,코스피,1913.81,16.55,1.4,1.2
2010-11-16,코스피,1899.13,16.45,1.39,1.21
2010-11-17,코스피,1897.11,16.41,1.39,1.21
2010-11-18,코스피,1927.86,16.67,1.41,1.19
2010-11-19,코스피,1940.96,16.79,1.42,1.18
2010-11-22,코스피,1944.34,16.82,1.42,1.18
2010-11-23,코스피,1928.94,16.68,1.41,1.19
2010-11-24,코스피,1925.98,16.66,1.41,1.19
2010-11-25,코스피,1927.68,16.67,1.41,1.19
2010-11-26,코스피,1901.8,16.46,1.39,1.21
2010-11-29,코스피,1895.54,16.4,1.39,1.21
2010-11-30,코스피,1904.63,16.47,1.39,1.21
2010-12-01,코스피,1929.32,16.69,1.41,1.19
2010-12-02,코스피,1950.26,16.88,1.43,1.18
2010-12-03,코스피,1957.26,16.95,1.43,1.17
2010-12-06,코스피,1953.64,16.91,1.43,1.18
2010-12-07,코스피,1962.52,16.99,1.44,1.17
2010-12-08,코스피,1955.72,16.92,1.43,1.17
2010-12-09,코스피,1988.96,17.21,1.46,1.16
2010-12-10,코스피,1986.14,17.18,1.46,1.16
2010-12-13,코스피,1996.59,17.28,1.46,1.15
2010-12-14,코스피,2009.05,17.38,1.47,1.14
2010-12-15,코스피,2017.48,17.47,1.48,1.14
2010-12-16,코스피,2009.24,17.41,1.47,1.14
2010-12-17,코스피,2026.3,17.55,1.48,1.13
2010-12-20,코스피,2020.28,17.5,1.48,1.14
2010-12-21,코스피,2037.09,17.64,1.49,1.13
2010-12-22,코스피,2038.11,17.65,1.49,1.13
2010-12-23,코스피,2037.53,17.65,1.49,1.13
2010-12-24,코스피,2029.6,17.58,1.49,1.13
2010-12-27,코스피,2022.19,17.55,1.48,1.14
2010-12-28,코스피,2033.32,17.65,1.49,1.13
2010-12-29,코스피,2043.49,17.73,1.5,1.13
2010-12-30,코스피,2051.0,17.8,1.5,1.12
2011-01-03,코스피,2070.08,17.96,1.52,1.11
2011-01-04,코스피,2085.14,18.09,1.53,1.1
2011-01-05,코스피,2082.55,18.26,1.53,1.1
2011-01-06,코스피,2077.61,18.22,1.52,1.11
2011-01-07,코스피,2086.2,18.29,1.53,1.1
2011-01-10,코스피,2080.81,18.25,1.53,1.1
2011-01-11,코스피,2088.32,18.31,1.53,1.1
2011-01-12,코스피,2094.95,18.37,1.54,1.1
2011-01-13,코스피,2089.48,18.33,1.53,1.1
2011-01-14,코스피,2108.17,18.49,1.55,1.09
2011-01-17,코스피,2099.85,18.42,1.54,1.09
2011-01-18,코스피,2096.48,18.41,1.54,1.09
2011-01-19,코스피,2115.69,18.58,1.55,1.08
2011-01-20,코스피,2106.66,18.5,1.55,1.09
2011-01-21,코스피,2069.92,18.18,1.52,1.11
2011-01-24,코스피,2082.16,18.29,1.53,1.1
2011-01-25,코스피,2086.67,18.33,1.53,1.1
2011-01-26,코스피,2110.46,18.28,1.55,1.09
2011-01-27,코스피,2115.01,18.31,1.55,1.08
2011-01-28,코스피,2107.87,18.25,1.55,1.09
2011-01-31,코스피,2069.73,17.92,1.52,1.11
2011-02-01,코스피,2072.03,17.94,1.52,1.11
2011-02-07,코스피,2081.74,17.99,1.53,1.11
2011-02-08,코스피,2069.7,17.88,1.52,1.11
2011-02-09,코스피,2045.58,17.67,1.5,1.13
2011-02-10,코스피,2008.5,17.35,1.48,1.15
2011-02-11,코스피,1977.19,17.07,1.45,1.17
2011-02-14,코스피,2014.59,17.44,1.48,1.14
2011-02-15,코스피,2010.52,17.36,1.48,1.15
2011-02-16,코스피,1989.11,17.18,1.46,1.16
2011-02-17,코스피,1977.22,17.08,1.45,1.17
2011-02-18,코스피,2013.14,17.39,1.48,1.15
2011-02-21,코스피,2005.3,17.32,1.47,1.15
2011-02-22,코스피,1969.92,17.03,1.45,1.17
2011-02-23,코스피,1961.63,16.95,1.44,1.17
2011-02-24,코스피,1949.88,16.85,1.43,1.18
2011-02-25,코스피,1963.43,16.97,1.44,1.17
2011-02-28,코스피,1939.3,16.76,1.43,1.18
2011-03-02,코스피,1928.24,16.67,1.42,1.19
2011-03-03,코스피,1970.66,17.04,1.45,1.16
2011-03-04,코스피,2004.68,17.33,1.47,1.14
2011-03-07,코스피,1980.27,17.13,1.46,1.16
2011-03-08,코스피,1996.32,17.26,1.47,1.15
2011-03-09,코스피,2001.47,17.31,1.47,1.15
2011-03-10,코스피,1981.58,17.14,1.46,1.16
2011-03-11,코스피,1955.54,16.91,1.44,1.18
2011-03-14,코스피,1971.23,17.04,1.45,1.17
2011-03-15,코스피,1923.92,16.63,1.41,1.19
2011-03-16,코스피,1957.97,16.93,1.44,1.17
2011-03-17,코스피,1959.03,16.96,1.44,1.17
2011-03-18,코스피,1981.13,17.15,1.46,1.16
2011-03-21,코스피,2003.42,17.34,1.47,1.14
2011-03-22,코스피,2013.66,17.43,1.48,1.14
2011-03-23,코스피,2012.18,17.41,1.48,1.14
2011-03-24,코스피,2036.78,17.63,1.5,1.13
2011-03-25,코스피,2054.04,17.82,1.51,1.12
2011-03-28,코스피,2056.39,17.86,1.51,1.12
2011-03-29,코스피,2072.13,18.0,1.52,1.11
2011-03-30,코스피,2091.38,18.2,1.54,1.1
2011-03-31,코스피,2106.7,18.39,1.55,1.09
2011-04-01,코스피,2121.01,18.52,1.56,1.08
2011-04-04,코스피,2115.87,18.47,1.56,1.09
2011-04-05,코스피,2130.43,18.6,1.57,1.08
2011-04-06,코스피,2126.71,18.57,1.56,1.08
2011-04-07,코스피,2122.14,18.54,1.56,1.08
2011-04-08,코스피,2127.97,18.59,1.57,1.08
2011-04-11,코스피,2122.39,18.54,1.56,1.08
2011-04-12,코스피,2089.4,18.27,1.54,1.09
2011-04-13,코스피,2121.92,18.56,1.56,1.08
2011-04-14,코스피,2141.06,18.73,1.58,1.07
2011-04-15,코스피,2140.5,18.72,1.58,1.07
2011-04-18,코스피,2137.72,18.71,1.58,1.07
2011-04-19,코스피,2122.68,18.57,1.56,1.08
2011-04-20,코스피,2169.91,18.99,1.6,1.05
2011-04-21,코스피,2198.54,19.24,1.62,1.04
2011-04-22,코스피,2197.82,19.24,1.62,1.04
2011-04-25,코스피,2216.0,19.39,1.63,1.03
2011-04-26,코스피,2206.3,19.31,1.63,1.04
2011-04-27,코스피,2206.7,13.33,1.45,1.24
2011-04-28,코스피,2208.35,13.33,1.45,1.24
2011-04-29,코스피,2192.36,13.23,1.44,1.25
2011-05-02,코스피,2228.96,13.45,1.46,1.23
2011-05-03,코스피,2200.73,13.28,1.44,1.25
2011-05-04,코스피,2180.64,13.16,1.43,1.26
2011-05-06,코스피,2147.45,12.96,1.41,1.28
2011-05-09,코스피,2139.17,12.91,1.4,1.28
2011-05-11,코스피,2166.63,13.08,1.42,1.27
2011-05-12,코스피,2122.65,12.84,1.39,1.29
2011-05-13,코스피,2120.08,12.83,1.39,1.29
2011-05-16,코스피,2104.18,12.73,1.38,1.3
2011-05-17,코스피,2102.41,12.72,1.38,1.3
2011-05-18,코스피,2135.78,12.92,1.4,1.28
2011-05-19,코스피,2095.51,12.68,1.38,1.31
2011-05-20,코스피,2111.5,12.78,1.39,1.3
2011-05-23,코스피,2055.71,12.45,1.35,1.33
2011-05-24,코스피,2061.76,12.49,1.35,1.33
2011-05-25,코스피,2035.87,12.33,1.34,1.35
2011-05-26,코스피,2091.91,12.67,1.37,1.31
2011-05-27,코스피,2100.24,12.72,1.38,1.31
2011-05-30,코스피,2093.79,12.68,1.37,1.31
2011-05-31,코스피,2142.47,12.98,1.41,1.28
2011-06-01,코스피,2141.34,12.97,1.41,1.28
2011-06-02,코스피,2114.2,12.81,1.39,1.3
2011-06-03,코스피,2113.47,12.8,1.39,1.3
2011-06-07,코스피,2099.71,12.73,1.38,1.3
2011-06-08,코스피,2083.35,12.63,1.37,1.31
2011-06-09,코스피,2071.42,12.56,1.36,1.32
2011-06-10,코스피,2046.67,12.41,1.35,1.34
2011-06-13,코스피,2048.74,12.46,1.35,1.34
2011-06-14,코스피,2076.83,12.64,1.37,1.32
2011-06-15,코스피,2086.53,12.69,1.37,1.31
2011-06-16,코스피,2046.63,12.45,1.35,1.34
2011-06-17,코스피,2031.93,12.36,1.34,1.35
2011-06-20,코스피,2019.65,12.29,1.33,1.36
2011-06-21,코스피,2048.17,12.46,1.35,1.34
2011-06-22,코스피,2063.9,12.56,1.36,1.33
2011-06-23,코스피,2055.86,12.51,1.35,1.33
2011-06-24,코스피,2090.81,12.72,1.38,1.31
2011-06-27,코스피,2070.29,12.59,1.36,1.32
2011-06-28,코스피,2062.91,12.55,1.36,1.33
2011-06-29,코스피,2094.42,12.74,1.38,1.31
2011-06-30,코스피,2100.69,12.76,1.38,1.3
2011-07-01,코스피,2125.74,12.93,1.4,1.29
2011-07-04,코스피,2145.3,13.04,1.41,1.27
2011-07-05,코스피,2161.75,13.15,1.42,1.26
2011-07-06,코스피,2171.19,13.2,1.43,1.26
2011-07-07,코스피,2180.59,13.26,1.44,1.25
2011-07-08,코스피,2180.35,13.26,1.43,1.25
2011-07-11,코스피,2157.16,13.11,1.42,1.27
2011-07-12,코스피,2109.73,12.82,1.39,1.3
2011-07-13,코스피,2129.64,12.95,1.4,1.28
2011-07-14,코스피,2130.07,12.95,1.4,1.28
2011-07-15,코스피,2145.2,13.04,1.41,1.27
2011-07-18,코스피,2130.48,12.95,1.4,1.28
2011-07-19,코스피,2130.21,12.95,1.4,1.28
2011-07-20,코스피,2154.95,13.1,1.42,1.27
2011-07-21,코스피,2145.04,13.03,1.41,1.28
2011-07-22,코스피,2171.23,13.2,1.43,1.26
2011-07-25,코스피,2150.48,12.95,1.4,1.3
2011-07-26,코스피,2168.7,13.06,1.41,1.29
2011-07-27,코스피,2174.31,13.1,1.42,1.29
2011-07-28,코스피,2155.85,12.98,1.41,1.3
2011-07-29,코스피,2133.21,12.84,1.39,1.31
2011-08-01,코스피,2172.31,12.91,1.42,1.29
2011-08-02,코스피,2121.27,12.6,1.38,1.32
2011-08-03,코스피,2066.26,12.28,1.35,1.36
2011-08-04,코스피,2018.47,11.99,1.32,1.39
2011-08-05,코스피,1943.75,11.54,1.27,1.44
2011-08-08,코스피,1869.45,11.1,1.22,1.5
2011-08-09,코스피,1801.35,10.7,1.17,1.56
2011-08-10,코스피,1806.24,10.72,1.18,1.55
2011-08-11,코스피,1817.44,10.79,1.18,1.54
2011-08-12,코스피,1793.31,10.64,1.17,1.56
2011-08-16,코스피,1879.87,11.16,1.23,1.49
2011-08-17,코스피,1892.67,11.24,1.23,1.48
2011-08-18,코스피,1860.58,11.04,1.21,1.51
2011-08-19,코스피,1744.88,10.35,1.14,1.61
2011-08-22,코스피,1710.7,10.14,1.11,1.64
2011-08-23,코스피,1776.68,10.54,1.16,1.58
2011-08-24,코스피,1754.78,10.41,1.14,1.6
2011-08-25,코스피,1764.58,10.47,1.15,1.59
2011-08-26,코스피,1778.95,10.56,1.16,1.58
2011-08-29,코스피,1829.5,10.86,1.19,1.53
2011-08-30,코스피,1843.82,10.95,1.2,1.52
2011-08-31,코스피,1880.11,11.16,1.22,1.49
2011-09-01,코스피,1880.7,11.16,1.22,1.49
2011-09-02,코스피,1867.75,11.08,1.22,1.5
2011-09-05,코스피,1785.83,10.6,1.16,1.57
2011-09-06,코스피,1766.71,10.48,1.15,1.59
2011-09-07,코스피,1833.46,10.88,1.19,1.53
2011-09-08,코스피,1846.64,10.96,1.2,1.52
2011-09-09,코스피,1812.93,10.76,1.18,1.55
2011-09-14,코스피,1749.16,10.38,1.14,1.6
2011-09-15,코스피,1774.08,10.53,1.16,1.58
2011-09-16,코스피,1840.1,10.92,1.2,1.53
2011-09-19,코스피,1820.94,10.8,1.19,1.54
2011-09-20,코스피,1837.97,10.91,1.2,1.53
2011-09-21,코스피,1854.28,11.0,1.21,1.51
2011-09-22,코스피,1800.55,10.68,1.17,1.56
2011-09-23,코스피,1697.44,10.08,1.1,1.65
2011-09-26,코스피,1652.71,9.81,1.08,1.7
2011-09-27,코스피,1735.71,10.31,1.13,1.62
2011-09-28,코스피,1723.09,10.23,1.12,1.63
2011-09-29,코스피,1769.29,10.47,1.15,1.59
2011-09-30,코스피,1769.65,10.48,1.15,1.59
2011-10-04,코스피,1706.19,10.1,1.11,1.65
2011-10-05,코스피,1666.52,9.87,1.08,1.69
2011-10-06,코스피,1710.32,10.14,1.11,1.64
2011-10-07,코스피,1759.77,10.42,1.15,1.6
2011-10-10,코스피,1766.44,10.46,1.15,1.59
2011-10-11,코스피,1795.02,10.63,1.17,1.57
2011-10-12,코스피,1809.5,10.72,1.18,1.55
2011-10-13,코스피,1823.1,10.8,1.19,1.54
2011-10-14,코스피,1835.4,10.88,1.19,1.53
2011-10-17,코스피,1865.18,11.06,1.21,1.51
2011-10-18,코스피,1838.9,10.9,1.2,1.53
2011-10-19,코스피,1855.92,11.0,1.21,1.51
2011-10-20,코스피,1805.09,10.7,1.18,1.56
2011-10-21,코스피,1838.38,10.9,1.2,1.53
2011-10-24,코스피,1898.32,11.29,1.24,1.48
2011-10-25,코스피,1888.65,11.22,1.23,1.49
2011-10-26,코스피,1894.31,11.27,1.23,1.48
2011-10-27,코스피,1922.04,11.44,1.25,1.46
2011-10-28,코스피,1929.48,11.49,1.26,1.45
2011-10-31,코스피,1909.03,11.36,1.24,1.47
2011-11-01,코스피,1909.63,11.37,1.24,1.47
2011-11-02,코스피,1898.01,11.29,1.24,1.48
2011-11-03,코스피,1869.96,11.13,1.22,1.5
2011-11-04,코스피,1928.41,11.48,1.26,1.46
2011-11-07,코스피,1919.1,11.43,1.25,1.46
2011-11-08,코스피,1903.14,11.33,1.24,1.48
2011-11-09,코스피,1907.53,11.36,1.24,1.47
2011-11-10,코스피,1813.25,10.79,1.18,1.55
2011-11-11,코스피,1863.45,11.09,1.21,1.51
2011-11-14,코스피,1902.81,11.33,1.24,1.48
2011-11-15,코스피,1886.12,11.23,1.23,1.49
2011-11-16,코스피,1856.07,11.05,1.21,1.52
2011-11-17,코스피,1876.67,11.18,1.22,1.5
2011-11-18,코스피,1839.17,10.96,1.2,1.53
2011-11-21,코스피,1820.03,10.84,1.19,1.55
2011-11-22,코스피,1826.28,10.89,1.19,1.54
2011-11-23,코스피,1783.1,10.63,1.16,1.58
2011-11-24,코스피,1795.06,10.69,1.17,1.57
2011-11-25,코스피,1776.4,10.58,1.16,1.59
2011-11-28,코스피,1815.28,10.82,1.18,1.55
2011-11-29,코스피,1856.52,11.07,1.21,1.52
2011-11-30,코스피,1847.51,11.01,1.2,1.52
2011-12-01,코스피,1916.18,11.43,1.25,1.47
2011-12-02,코스피,1916.04,11.43,1.25,1.47
2011-12-05,코스피,1922.9,11.47,1.25,1.46
2011-12-06,코스피,1902.82,11.36,1.24,1.48
2011-12-07,코스피,1919.42,11.45,1.25,1.47
2011-12-08,코스피,1912.39,11.41,1.25,1.47
2011-12-09,코스피,1874.75,11.19,1.22,1.5
2011-12-12,코스피,1899.76,11.34,1.24,1.48
2011-12-13,코스피,1864.06,11.13,1.22,1.51
2011-12-14,코스피,1857.75,11.08,1.21,1.52
2011-12-15,코스피,1819.11,10.85,1.19,1.55
2011-12-16,코스피,1839.96,10.98,1.2,1.53
2011-12-19,코스피,1776.93,10.6,1.16,1.59
2011-12-20,코스피,1793.06,10.7,1.17,1.57
2011-12-21,코스피,1848.41,11.03,1.2,1.52
2011-12-22,코스피,1847.49,11.02,1.2,1.53
2011-12-23,코스피,1867.22,11.15,1.22,1.51
2011-12-26,코스피,1856.7,11.09,1.21,1.52
2011-12-27,코스피,1842.02,11.0,1.2,1.53
2011-12-28,코스피,1825.12,10.89,1.19,1.54
2011-12-29,코스피,1825.74,10.9,1.19,1.54
2012-01-02,코스피,1826.37,10.9,1.19,1.54
2012-01-03,코스피,1875.41,11.2,1.22,1.5
2012-01-04,코스피,1866.22,11.14,1.22,1.51
2012-01-05,코스피,1863.74,11.14,1.22,1.51
2012-01-06,코스피,1843.14,11.02,1.2,1.53
2012-01-09,코스피,1826.49,10.92,1.19,1.54
2012-01-10,코스피,1853.22,11.08,1.21,1.52
2012-01-11,코스피,1845.55,11.05,1.2,1.53
2012-01-12,코스피,1864.57,11.17,1.22,1.51
2012-01-13,코스피,1875.68,11.24,1.22,1.5
2012-01-16,코스피,1859.27,11.14,1.21,1.51
2012-01-17,코스피,1892.74,11.34,1.23,1.49
2012-01-18,코스피,1892.39,11.34,1.23,1.49
2012-01-19,코스피,1914.97,11.47,1.25,1.47
2012-01-20,코스피,1949.89,11.68,1.27,1.44
2012-01-25,코스피,1952.23,11.7,1.27,1.44
2012-01-26,코스피,1957.18,11.73,1.28,1.44
2012-01-27,코스피,1964.83,11.77,1.28,1.43
2012-01-30,코스피,1940.55,11.63,1.26,1.45
2012-01-31,코스피,1955.79,11.72,1.27,1.44
2012-02-01,코스피,1959.24,11.74,1.28,1.44
2012-02-02,코스피,1984.3,11.89,1.29,1.42
2012-02-03,코스피,1972.34,11.82,1.29,1.43
2012-02-06,코스피,1973.13,11.82,1.29,1.43
2012-02-07,코스피,1981.59,11.87,1.29,1.42
2012-02-08,코스피,2003.73,12.0,1.31,1.4
2012-02-09,코스피,2014.62,12.08,1.31,1.4
2012-02-10,코스피,1993.71,11.95,1.3,1.41
2012-02-13,코스피,2005.74,12.02,1.31,1.4
2012-02-14,코스피,2002.64,12.0,1.31,1.4
2012-02-15,코스피,2025.32,12.14,1.32,1.39
2012-02-16,코스피,1997.45,11.97,1.3,1.41
2012-02-17,코스피,2023.47,12.13,1.32,1.39
2012-02-20,코스피,2024.9,12.14,1.32,1.39
2012-02-21,코스피,2024.24,12.13,1.32,1.39
2012-02-22,코스피,2028.65,12.16,1.32,1.39
2012-02-23,코스피,2007.8,12.01,1.31,1.4
2012-02-24,코스피,2019.89,12.08,1.32,1.39
2012-02-27,코스피,1991.16,11.91,1.3,1.41
2012-02-28,코스피,2003.69,11.98,1.31,1.4
2012-02-29,코스피,2030.25,12.16,1.33,1.38
2012-03-02,코스피,2034.63,12.17,1.33,1.38
2012-03-05,코스피,2016.06,12.06,1.32,1.39
2012-03-06,코스피,2000.36,11.97,1.31,1.4
2012-03-07,코스피,1982.15,11.87,1.29,1.42
2012-03-08,코스피,2000.76,11.98,1.31,1.4
2012-03-09,코스피,2018.3,12.09,1.32,1.39
2012-03-12,코스피,2002.5,11.99,1.31,1.4
2012-03-13,코스피,2025.04,12.13,1.32,1.39
2012-03-14,코스피,2045.08,12.25,1.34,1.37
2012-03-15,코스피,2043.76,12.24,1.33,1.37
2012-03-16,코스피,2034.44,12.18,1.33,1.38
2012-03-19,코스피,2047.0,12.89,1.33,1.37
2012-03-20,코스피,2042.15,12.86,1.33,1.37
2012-03-21,코스피,2027.23,12.77,1.32,1.38
2012-03-22,코스피,2026.12,12.76,1.32,1.38
2012-03-23,코스피,2026.83,12.77,1.32,1.38
2012-03-26,코스피,2019.19,12.72,1.32,1.39
2012-03-27,코스피,2039.76,12.85,1.33,1.37
2012-03-28,코스피,2031.74,12.8,1.33,1.38
2012-03-29,코스피,2014.41,12.69,1.31,1.39
2012-03-30,코스피,2014.04,12.69,1.31,1.39
2012-04-02,코스피,2029.29,12.75,1.32,1.38
2012-04-03,코스피,2049.28,12.88,1.34,1.37
2012-04-04,코스피,2018.61,12.68,1.32,1.39
2012-04-05,코스피,2028.77,12.75,1.32,1.38
2012-04-06,코스피,2029.03,12.75,1.32,1.38
2012-04-09,코스피,1997.08,12.55,1.3,1.4
2012-04-10,코스피,1994.41,12.53,1.3,1.4
2012-04-12,코스피,1986.63,12.47,1.3,1.41
2012-04-13,코스피,2008.91,12.61,1.31,1.39
2012-04-16,코스피,1992.63,12.51,1.3,1.41
2012-04-17,코스피,1985.3,12.47,1.3,1.41
2012-04-18,코스피,2004.53,12.35,1.31,1.4
2012-04-19,코스피,1999.86,12.32,1.3,1.4
2012-04-20,코스피,1974.65,12.16,1.29,1.42
2012-04-23,코스피,1972.63,12.15,1.29,1.42
2012-04-24,코스피,1963.42,12.83,1.23,1.37
2012-04-25,코스피,1961.98,12.82,1.23,1.37
2012-04-26,코스피,1964.04,12.83,1.23,1.37
2012-04-27,코스피,1975.35,12.91,1.24,1.36
2012-04-30,코스피,1981.99,12.95,1.25,1.36
2012-05-02,코스피,1999.07,13.05,1.26,1.35
2012-05-03,코스피,1995.11,13.02,1.25,1.35
2012-05-04,코스피,1989.15,12.98,1.25,1.35
2012-05-07,코스피,1956.44,12.76,1.23,1.38
2012-05-08,코스피,1967.01,12.83,1.24,1.37
2012-05-09,코스피,1950.29,12.72,1.23,1.38
2012-05-10,코스피,1944.93,12.69,1.22,1.38
2012-05-11,코스피,1917.13,12.51,1.2,1.4
2012-05-14,코스피,1913.73,12.49,1.2,1.41
2012-05-15,코스피,1898.96,12.4,1.19,1.42
2012-05-16,코스피,1840.53,12.01,1.16,1.46
2012-05-17,코스피,1845.24,12.04,1.16,1.46
2012-05-18,코스피,1782.46,11.63,1.12,1.51
2012-05-21,코스피,1799.13,11.75,1.13,1.5
2012-05-22,코스피,1828.69,11.94,1.15,1.47
2012-05-23,코스피,1808.62,11.81,1.14,1.49
2012-05-24,코스피,1814.47,11.85,1.14,1.48
2012-05-25,코스피,1824.17,11.91,1.15,1.48
2012-05-29,코스피,1849.91,12.07,1.16,1.46
2012-05-30,코스피,1844.86,12.03,1.16,1.46
2012-05-31,코스피,1843.47,12.02,1.16,1.46
2012-06-01,코스피,1834.51,11.97,1.15,1.47
2012-06-04,코스피,1783.13,11.63,1.12,1.51
2012-06-05,코스피,1801.85,11.76,1.13,1.49
2012-06-07,코스피,1847.95,12.06,1.16,1.46
2012-06-08,코스피,1835.64,11.98,1.15,1.47
2012-06-11,코스피,1867.04,12.19,1.17,1.44
2012-06-12,코스피,1854.74,12.1,1.17,1.45
2012-06-13,코스피,1859.32,12.14,1.17,1.45
2012-06-14,코스피,1871.48,12.21,1.18,1.44
2012-06-15,코스피,1858.16,12.12,1.17,1.45
2012-06-18,코스피,1891.71,12.35,1.19,1.42
